timestamp,open,high,low,volume,close,close_predicted_1,close_predicted_2
2024-05-03 17:00:00,61693.65625,61952.2421875,61576.3671875,0,61852.609375,,
2024-05-03 18:00:00,61837.90625,61984.40625,61750.46875,0,61821.20703125,,
2024-05-03 19:00:00,61832.6796875,62025.58984375,61642.3515625,0,62025.58984375,,
2024-05-03 20:00:00,62105.0390625,63172.9375,62013.14453125,1153718272,62860.75,,
2024-05-03 21:00:00,62903.46484375,62948.828125,62425.1015625,0,62593.28125,,
2024-05-03 22:00:00,62774.14453125,63023.6015625,62731.97265625,229607424,62858.1484375,,
2024-05-03 23:00:00,62838.44140625,63240.93359375,62828.5625,320907264,62889.01953125,,
2024-05-03 23:00:00,62838.44140625,63240.93359375,62828.5625,320907264,62889.01953125,59182.63671875,62244.51953125
2024-05-04 00:00:00,62911.71875,63199.1015625,62839.703125,0,63123.515625,59274.4609375,62363.73828125
2024-05-04 01:00:00,63137.453125,63558.10546875,62870.0703125,228624384,62914.22265625,59315.0390625,62267.22265625
2024-05-04 02:00:00,62903.953125,62905.6171875,62638.41796875,0,62705.02734375,59309.765625,62389.17578125
2024-05-04 03:00:00,62707.37890625,62887.16015625,62692.76953125,0,62722.58984375,59408.66015625,62755.20703125
2024-05-04 04:00:00,62736.6796875,63122.78515625,62719.03125,155394048,63122.78515625,59415.046875,62602.35546875
2024-05-04 05:00:00,63074.6640625,63400.0859375,63015.64453125,141899776,63383.40625,59525.59765625,63054.09765625
2024-05-04 06:00:00,63404.625,63404.625,62970.3203125,0,62985.30078125,59515.26171875,62963.55859375
2024-05-04 07:00:00,62986.89453125,63128.140625,62942.1015625,0,62985.26953125,59541.015625,63063.29296875
2024-05-04 08:00:00,62981.7578125,63218.25390625,62972.05078125,0,63155.22265625,59681.63671875,63215.59765625
2024-05-04 09:00:00,63171.8828125,63292.6875,63090.19921875,0,63152.83984375,59738.03515625,63632.6640625
2024-05-04 10:00:00,63189.7109375,64290.63671875,63140.828125,649922560,64290.63671875,59801.26953125,63445.43359375
2024-05-04 11:00:00,64446.61328125,64464.6875,63796.58203125,916570112,63866.68359375,59816.8359375,63501.18359375
2024-05-04 12:00:00,63875.61328125,64025.62109375,63811.859375,0,64009.7578125,59984.34375,64165.79296875
2024-05-04 13:00:00,64077.265625,64144.16015625,63510.13671875,0,63747.8828125,60139.0078125,64280.61328125
2024-05-04 14:00:00,63747.23046875,63911.87109375,63587.83203125,0,63849.1015625,60170.45703125,64067.02734375
2024-05-04 15:00:00,63845.82421875,63845.82421875,63513.91796875,0,63642.15234375,60243.23046875,64269.9453125
2024-05-04 16:00:00,63630.97265625,63722.91015625,63456.140625,0,63672.2734375,60386.71484375,64603.56640625
2024-05-04 17:00:00,63692.12890625,63692.12890625,63401.86328125,0,63475.875,60448.07421875,64411.98828125
2024-05-04 18:00:00,63475.33203125,63723.90234375,63430.5,0,63648.3671875,60542.07421875,64506.4140625
2024-05-04 19:00:00,63656.1875,64009.44140625,63570.66796875,0,63955.3984375,60527.44921875,64581.7734375
2024-05-04 20:00:00,63934.9453125,64166.91015625,63888.73828125,0,63898.890625,60678.41796875,64717.49609375
2024-05-04 21:00:00,63878.1171875,64114.640625,63584.3828125,0,63924.4140625,60827.796875,65121.8125
2024-05-04 22:00:00,63915.109375,63921.23828125,63619.8828125,0,63626.140625,60920.359375,64960.953125
2024-05-04 23:00:00,63633.7890625,63931.26953125,63633.7890625,0,63893.9921875,60866.7265625,64847.4296875
2024-05-05 00:00:00,63899.5859375,64150.76953125,63483.18359375,141912064,63527.40625,61115.73828125,65355.48046875
2024-05-05 01:00:00,63522.55078125,63582.6015625,62955.3046875,0,63330.7578125,61082.12109375,65449.15234375
2024-05-05 02:00:00,63326.12109375,63428.6328125,63181.2265625,0,63182.5625,61222.62890625,65481.421875
2024-05-05 03:00:00,63181.63671875,63271.47265625,63043.21875,0,63241.83203125,61221.38671875,65446.296875
2024-05-05 04:00:00,63248.625,63407.01953125,63248.625,0,63376.3671875,61373.75,65506.1328125
2024-05-05 05:00:00,63359.93359375,63484.7265625,63182.30859375,0,63208.94921875,61499.24609375,65409.984375
2024-05-05 06:00:00,63223.19921875,63461.953125,63195.48046875,0,63390.921875,61533.45703125,65557.125
2024-05-05 07:00:00,63396.05078125,63920.1484375,63389.203125,200443904,63762.27734375,61476.8984375,65110.7109375
2024-05-05 08:00:00,63758.2734375,63896.82421875,63610.21875,298469376,63691.765625,61650.90234375,65560.046875
2024-05-05 09:00:00,63679.4609375,63736.76953125,63591.21484375,7127040,63697.38671875,61730.8046875,65347.51171875
2024-05-05 10:00:00,63686.203125,63828.67578125,63593.53515625,0,63700.12109375,61832.5078125,65535.54296875
2024-05-05 11:00:00,63702.62109375,63939.15625,63663.234375,0,63852.8671875,61888.17578125,65663.9609375
2024-05-05 12:00:00,63862.7109375,63877.43359375,63686.9921875,0,63732.42578125,61928.5390625,65367.96875
2024-05-05 13:00:00,63744.98046875,64245.93359375,63687.88671875,175521792,64107.65625,61978.4921875,65405.87890625
2024-05-05 14:00:00,64123.7109375,64143.0078125,63814.5625,23707648,64143.0078125,62131.5234375,65678.3671875
2024-05-05 15:00:00,64109.05078125,64576.83203125,64026.4140625,794212352,64449.6953125,62234.55859375,65767.6953125
2024-05-05 16:00:00,64484.73828125,64506.63671875,64234.35546875,212148224,64307.66015625,62274.2421875,65802.9453125
2024-05-05 17:00:00,64315.0859375,64452.0859375,64201.62109375,0,64254.796875,62307.40234375,65777.1953125
2024-05-05 18:00:00,64234.44140625,64250.56640625,63899.4765625,170616832,63935.07421875,62294.78125,65633.4375
2024-05-05 19:00:00,63957.484375,64023.765625,63882.06640625,0,63885.296875,62437.43359375,65623.2734375
2024-05-05 20:00:00,63888.875,63888.875,63625.84765625,0,63745.67578125,62541.45703125,65615.8125
2024-05-05 21:00:00,63746.8203125,63830.734375,63643.3984375,0,63816.85546875,62618.30078125,65835.4609375
2024-05-05 22:00:00,63858.83203125,63897.91015625,63725.19921875,0,63897.91015625,62594.91015625,65611.40625
2024-05-05 23:00:00,63872.140625,64210.7890625,63856.64453125,254928896,64044.046875,62714.3515625,65583.15625
2024-05-06 00:00:00,64032.6328125,64297.046875,64032.6328125,0,64230.75,62749.3671875,65578.9140625
2024-05-06 01:00:00,64231.765625,64467.38671875,64124.47265625,0,64160.96875,62825.19921875,65612.9921875
2024-05-06 02:00:00,64161.328125,64223.0078125,63867.80859375,31041536,63867.80859375,62922.6953125,65817.8515625
2024-05-06 03:00:00,63851.6953125,63933.50390625,63752.59765625,0,63887.4921875,62924.8828125,65574.640625
2024-05-06 04:00:00,63876.10546875,64172.02734375,63802.9765625,208668672,64157.859375,62961.2109375,65536.65625
2024-05-06 05:00:00,64165.0,64324.0703125,64052.82421875,255514624,64168.03125,63029.35546875,65419.1015625
2024-05-06 06:00:00,64192.6484375,64458.73828125,64158.3046875,406423552,64237.54296875,63122.3125,65466.32421875
2024-05-06 07:00:00,64242.49609375,64512.5859375,64194.64453125,189782016,64512.5859375,63186.55859375,65541.421875
2024-05-06 08:00:00,64552.12890625,65446.6640625,64498.44921875,1584349184,65137.6953125,63271.80078125,65468.31640625
2024-05-06 09:00:00,65154.87109375,65341.8046875,65143.22265625,435687424,65146.59765625,63299.49609375,65224.609375
2024-05-06 10:00:00,65161.46875,65249.79296875,63890.1640625,1510389760,64092.9609375,63447.13671875,65304.6875
2024-05-06 11:00:00,64040.3203125,64329.50390625,64040.3203125,663926784,64215.8125,63460.1328125,64886.89453125
2024-05-06 12:00:00,64208.30078125,64303.12890625,63396.73828125,1495648256,63572.51953125,63526.2265625,64962.66796875
2024-05-06 13:00:00,63583.33984375,63973.06640625,63484.16796875,524603392,63847.66015625,63576.80078125,64840.60546875
2024-05-06 14:00:00,63876.3671875,64181.33984375,63313.234375,828936192,63313.234375,63557.21484375,64916.38671875
2024-05-06 15:00:00,63286.5234375,63701.53515625,63015.6875,748871680,63701.53515625,63590.62890625,64778.3515625
2024-05-06 16:00:00,63675.7421875,63737.64453125,63146.6875,139210752,63156.2578125,63631.66015625,64814.74609375
2024-05-06 17:00:00,63191.03515625,63482.78125,62982.83984375,614793216,63122.35546875,63671.19140625,64773.84765625
2024-05-06 18:00:00,63159.94140625,63497.2578125,62993.86328125,268752896,63423.6640625,63648.234375,64645.21875
2024-05-06 19:00:00,63411.72265625,63411.72265625,62785.57421875,873410560,63191.59765625,63669.30859375,64604.09765625
2024-05-06 20:00:00,63194.43359375,63387.6484375,63054.83203125,251641856,63316.73046875,63698.76953125,64668.46484375
2024-05-06 21:00:00,63309.78515625,63585.28515625,63309.78515625,238495744,63572.66796875,63698.55859375,64545.27734375
2024-05-06 22:00:00,63551.56640625,63561.49609375,63442.74609375,133203968,63495.0703125,63689.93359375,64584.12109375
2024-05-06 23:00:00,63492.1953125,63492.1953125,63165.90625,0,63165.90625,63714.15234375,64559.0703125
2024-05-07 00:00:00,63163.44921875,63602.859375,62985.1171875,486096896,63524.015625,63666.875,64520.296875
2024-05-07 01:00:00,63531.7890625,63931.7734375,63485.3984375,404463616,63877.7578125,63718.42578125,64518.1953125
2024-05-07 02:00:00,63883.95703125,63900.44921875,63636.67578125,0,63700.4140625,63763.79296875,64591.35546875
2024-05-07 03:00:00,63702.37890625,63719.90625,62957.41796875,618754048,63240.8203125,63792.55859375,64601.58984375
2024-05-07 04:00:00,63243.390625,63432.4765625,63131.39453125,152707072,63432.4765625,63792.71484375,64572.078125
2024-05-07 05:00:00,63445.58984375,63626.53515625,63273.734375,213553152,63510.2109375,63780.359375,64581.7734375
2024-05-07 06:00:00,63546.34375,63683.9140625,63435.53515625,18178048,63645.3671875,63771.17578125,64504.18359375
2024-05-07 07:00:00,63660.5703125,63800.3203125,63660.5703125,0,63701.359375,63791.0703125,64487.78515625
2024-05-07 08:00:00,63676.39453125,64336.3125,63658.421875,0,64266.51171875,63804.60546875,64521.375
2024-05-07 09:00:00,64224.015625,64326.8828125,64117.78125,0,64126.3046875,63822.65234375,64515.89453125
2024-05-07 10:00:00,64125.44921875,64158.12109375,63791.0546875,0,64107.62109375,63822.4375,64582.4140625
2024-05-07 11:00:00,64108.15234375,64120.5390625,63396.2109375,0,63506.19921875,63820.296875,64563.67578125
2024-05-07 12:00:00,63498.2421875,63733.7421875,63493.640625,0,63659.3984375,63791.65625,64471.93359375
2024-05-07 13:00:00,63663.7734375,63708.1484375,63161.8359375,0,63161.8359375,63812.35546875,64538.77734375
2024-05-07 14:00:00,63204.546875,63822.890625,63121.18359375,0,63822.890625,63797.01171875,64505.484375
2024-05-07 15:00:00,64015.70703125,64246.27734375,63682.46484375,0,63724.53125,63804.51953125,64559.70703125
2024-05-07 16:00:00,63745.26953125,63868.765625,63498.0390625,0,63590.96484375,63812.34375,64571.90625
2024-05-07 17:00:00,63638.5546875,63638.5546875,63344.56640625,0,63410.484375,63807.34375,64573.953125
2024-05-07 18:00:00,63388.0546875,63388.0546875,62853.01171875,187430912,63153.7578125,63785.625,64484.3046875
2024-05-07 19:00:00,63155.96484375,63225.63671875,62989.28515625,0,62989.28515625,63783.74609375,64508.203125
2024-05-07 20:00:00,63040.75390625,63144.39453125,62916.83984375,0,62971.66796875,63779.9375,64578.67578125
2024-05-07 21:00:00,62975.5390625,63162.36328125,62841.60546875,0,63089.328125,63749.29296875,64494.98046875
2024-05-07 22:00:00,63067.30078125,63084.00390625,62764.97265625,596318208,62841.5390625,63751.796875,64535.8515625
2024-05-07 23:00:00,62853.0390625,62853.0390625,62308.6171875,849182720,62364.8203125,63730.73046875,64621.1875
2024-05-08 00:00:00,62322.08203125,62661.43359375,62138.43359375,233715712,62598.94921875,63707.79296875,64584.08203125
2024-05-08 01:00:00,62586.515625,62664.41796875,62461.22265625,0,62521.03515625,63669.03515625,64556.54296875
2024-05-08 02:00:00,62517.546875,62813.859375,62517.546875,63651840,62799.078125,63671.62109375,64616.98046875
2024-05-08 03:00:00,62795.53125,62940.2109375,62630.109375,0,62860.43359375,63705.61328125,64670.8515625
2024-05-08 04:00:00,62880.421875,62980.734375,62407.1953125,28241920,62568.359375,63689.828125,64671.58203125
2024-05-08 05:00:00,62529.625,62735.78515625,62396.578125,0,62606.45703125,63662.625,64624.140625
2024-05-08 06:00:00,62605.21875,62677.11328125,62164.59375,228868096,62486.4921875,63651.8515625,64710.578125
2024-05-08 07:00:00,62490.0078125,62542.97265625,62149.953125,153493504,62184.890625,63628.17578125,64643.69921875
2024-05-08 08:00:00,62194.08984375,62382.02734375,62096.30078125,0,62302.2578125,63596.125,64735.93359375
2024-05-08 09:00:00,62371.6484375,62395.953125,62091.32421875,105363456,62280.19140625,63583.2265625,64704.46484375
2024-05-08 10:00:00,62295.73046875,62496.19921875,62272.06640625,0,62467.3515625,63592.47265625,64785.3046875
2024-05-08 11:00:00,62457.54296875,62485.546875,62155.3828125,0,62267.50390625,63542.9921875,64698.36328125
2024-05-08 12:00:00,62268.984375,62437.77734375,62106.5703125,0,62205.44921875,63539.3203125,64712.8359375
2024-05-08 13:00:00,62226.28515625,62356.984375,61812.28125,589953024,62349.28125,63534.5703125,64801.9296875
2024-05-08 14:00:00,62406.01953125,62760.9765625,62178.9375,258519040,62596.13671875,63508.0546875,64781.671875
2024-05-08 15:00:00,62574.3828125,62590.94921875,61936.6015625,0,62276.8046875,63463.17578125,64758.36328125
2024-05-08 16:00:00,62258.8359375,62401.16015625,62012.1875,191954944,62401.16015625,63466.1484375,64708.265625
2024-05-08 17:00:00,62423.75390625,62629.20703125,62383.25,167247872,62579.421875,63405.26953125,64647.54296875
2024-05-08 18:00:00,62581.33203125,62726.4609375,62460.25,0,62502.55859375,63392.3359375,64610.53125
2024-05-08 19:00:00,62498.7578125,62508.6640625,61961.44921875,243908608,62233.46875,63400.13671875,64712.484375
2024-05-08 20:00:00,62154.31640625,62180.2578125,61482.7265625,753676288,61593.57421875,63332.5390625,64604.80859375
2024-05-08 21:00:00,61569.53125,61705.23828125,61394.78515625,294174720,61473.25,63314.73046875,64661.46875
2024-05-08 22:00:00,61469.6875,61537.43359375,61132.40625,0,61231.9140625,63287.88671875,64741.80859375
2024-05-08 23:00:00,61239.43359375,61239.43359375,60887.19140625,0,61158.578125,63260.2421875,64785.20703125
2024-05-09 00:00:00,61162.90625,61435.66015625,61147.81640625,0,61399.796875,63199.359375,64652.390625
2024-05-09 01:00:00,61388.5234375,61533.9921875,61376.78515625,0,61519.90234375,63109.12890625,64636.9609375
2024-05-09 02:00:00,61523.84765625,61648.87890625,61465.86328125,0,61641.9140625,63161.67578125,64738.40234375
2024-05-09 03:00:00,61642.296875,61734.46484375,61421.4765625,9031680,61672.72265625,63069.9765625,64629.234375
2024-05-09 04:00:00,61658.40625,61720.19921875,61425.921875,0,61497.86328125,63026.5546875,64534.640625
2024-05-09 05:00:00,61501.03515625,61648.39453125,61442.1953125,0,61588.796875,63040.12890625,64673.46484375
2024-05-09 06:00:00,61590.76171875,61741.625,61517.15625,0,61619.3515625,62998.51953125,64563.390625
2024-05-09 07:00:00,61588.9296875,61608.203125,61166.10546875,0,61220.17578125,62926.1171875,64449.0390625
2024-05-09 08:00:00,61229.0703125,61386.4765625,61158.015625,0,61269.43359375,62926.13671875,64562.66015625
2024-05-09 09:00:00,61287.69140625,61323.0234375,60954.546875,0,61232.75390625,62820.38671875,64345.27734375
2024-05-09 10:00:00,61227.43359375,61227.43359375,60860.14453125,93763584,60860.14453125,62789.12890625,64433.10546875
2024-05-09 11:00:00,60796.2734375,61138.265625,60660.4609375,538187776,61054.52734375,62751.34765625,64273.98046875
2024-05-09 12:00:00,61030.64453125,61514.39453125,61030.64453125,273014784,61511.66015625,62728.83203125,64362.234375
2024-05-09 13:00:00,61496.01171875,61496.01171875,60916.2421875,0,61136.19140625,62705.2265625,64239.46875
2024-05-09 14:00:00,61156.06640625,61457.01953125,61156.06640625,0,61450.328125,62590.890625,64171.66796875
2024-05-09 15:00:00,61520.29296875,62226.28125,61486.9765625,678252544,62121.359375,62656.68359375,64191.3515625
2024-05-09 16:00:00,62138.78125,62578.62109375,61915.5390625,1079642112,61915.5390625,62650.23046875,64167.30859375
2024-05-09 17:00:00,61846.96875,62172.4453125,61795.61328125,245499904,61959.0234375,62610.7421875,64275.859375
2024-05-09 18:00:00,61939.93359375,62234.7421875,61931.6953125,17051648,62199.58203125,62634.9375,64227.51171875
2024-05-09 19:00:00,62239.9921875,62515.8359375,62194.79296875,0,62414.9375,62533.515625,64084.3359375
2024-05-09 20:00:00,62418.1484375,62623.58203125,62373.12109375,0,62623.58203125,62602.6015625,64188.48828125
2024-05-09 21:00:00,62622.515625,62799.56640625,62450.7734375,0,62549.95703125,62625.79296875,64196.125
2024-05-09 22:00:00,62532.74609375,63382.02734375,62530.265625,168048640,63295.296875,62578.3671875,64191.875
2024-05-09 23:00:00,63279.96875,63282.546875,62883.5,0,63046.765625,62571.87109375,64038.6328125
2024-05-10 00:00:00,63061.99609375,63075.9296875,62773.05078125,0,62829.19140625,62556.04296875,64023.12109375
2024-05-10 01:00:00,62871.12109375,62927.328125,62682.37109375,131633152,62873.3828125,62497.5546875,64114.02734375
2024-05-10 02:00:00,62872.828125,62984.5703125,62793.1328125,0,62875.12890625,62513.0546875,63973.30859375
2024-05-10 03:00:00,62897.20703125,62930.0078125,62806.6953125,0,62916.93359375,62504.43359375,64055.69140625
2024-05-10 04:00:00,62910.82421875,62996.51171875,62838.07421875,0,62931.01953125,62496.90234375,64056.6484375
2024-05-10 05:00:00,62927.109375,62958.8828125,62691.1953125,0,62765.609375,62524.3828125,63992.609375
2024-05-10 06:00:00,62765.16015625,63210.34375,62765.16015625,141074432,63175.140625,62475.4453125,63871.80078125
2024-05-10 07:00:00,63158.71875,63334.23828125,63000.7734375,760651776,63133.01953125,62447.04296875,63849.1171875
2024-05-10 08:00:00,63115.4609375,63115.4609375,62869.0,0,62981.23828125,62465.3984375,63882.13671875
2024-05-10 09:00:00,63040.265625,63137.76171875,62864.68359375,0,63096.5546875,62454.7578125,63835.5546875
2024-05-10 10:00:00,63114.96875,63114.96875,62874.59765625,0,63009.6875,62393.5,63650.55078125
2024-05-10 11:00:00,63015.96875,63283.125,62830.9375,0,63283.125,62384.5,63676.02734375
2024-05-10 12:00:00,63297.09765625,63437.75,62971.2421875,0,63016.703125,62362.859375,63612.5703125
2024-05-10 13:00:00,63011.875,63078.01953125,62844.39453125,0,63035.0,62377.34765625,63629.88671875
2024-05-10 14:00:00,63034.87109375,63034.87109375,60905.0390625,1956147200,61223.125,62365.55078125,63592.53125
2024-05-10 15:00:00,61084.42578125,61247.08203125,60765.57421875,731889664,60913.7109375,62317.203125,63563.44921875
2024-05-10 16:00:00,60840.85546875,61246.734375,60432.54296875,205176832,61110.2890625,62285.5390625,63615.82421875
2024-05-10 17:00:00,61064.1484375,61064.1484375,60291.0,790075392,60385.109375,62208.765625,63439.90234375
2024-05-10 18:00:00,60372.35546875,60700.4140625,60248.46875,573736960,60648.94140625,62203.53515625,63505.94140625
2024-05-10 19:00:00,60693.26953125,60807.6640625,60529.59375,211456000,60725.43359375,62176.015625,63479.49609375
2024-05-10 20:00:00,60647.7890625,60916.01171875,60463.703125,222025728,60463.703125,62170.3046875,63473.03125
2024-05-10 21:00:00,60465.2734375,60746.02734375,60458.78125,0,60613.81640625,62082.5859375,63406.4140625
2024-05-10 22:00:00,60689.62890625,60891.8671875,60640.26171875,0,60853.01953125,62087.04296875,63491.12109375
2024-05-10 23:00:00,60847.359375,60987.765625,60785.38671875,0,60806.5625,62077.5234375,63560.203125
2024-05-11 00:00:00,60791.7578125,60908.62109375,60656.8828125,0,60782.21875,62076.59375,63554.7578125
2024-05-11 01:00:00,60768.19140625,61057.33203125,60768.19140625,0,60870.6640625,62012.875,63465.45703125
2024-05-11 02:00:00,60879.640625,60944.3125,60759.86328125,0,60859.140625,62007.796875,63552.0078125
2024-05-11 03:00:00,60879.78125,60883.75390625,60719.6328125,0,60719.6328125,61966.84765625,63437.10546875
2024-05-11 04:00:00,60728.9453125,60833.984375,60714.21875,0,60773.3671875,61962.68359375,63491.54296875
2024-05-11 05:00:00,60780.76953125,60900.98828125,60768.921875,0,60895.6171875,61951.00390625,63508.54296875
2024-05-11 06:00:00,60905.6015625,61059.2109375,60898.83984375,0,60953.9453125,61933.63671875,63478.99609375
2024-05-11 07:00:00,60939.9375,60977.63671875,60888.23046875,0,60971.5546875,61903.71875,63445.953125
2024-05-11 08:00:00,60987.93359375,61056.625,60805.28125,0,60805.28125,61901.171875,63453.23046875
2024-05-11 09:00:00,60804.80859375,60850.7578125,60696.09375,6393856,60826.65234375,61830.59765625,63349.125
2024-05-11 10:00:00,60890.53515625,60890.53515625,60694.5234375,0,60732.86328125,61824.7890625,63310.421875
2024-05-11 11:00:00,60726.01171875,60760.1640625,60509.14453125,0,60682.44921875,61819.7734375,63310.2890625
2024-05-11 12:00:00,60694.15625,60789.34765625,60636.703125,0,60706.09375,61809.265625,63403.53125
2024-05-11 13:00:00,60693.51171875,60954.59375,60655.32421875,0,60947.5234375,61792.62890625,63308.5390625
2024-05-11 14:00:00,60947.3515625,60976.78515625,60761.39453125,0,60832.0390625,61752.63671875,63272.67578125
2024-05-11 15:00:00,60825.328125,61441.33203125,60825.328125,0,61146.2734375,61737.24609375,63354.421875
2024-05-11 16:00:00,61153.5078125,61376.15625,61094.125,0,61138.5390625,61720.8671875,63213.98828125
2024-05-11 17:00:00,61170.70703125,61199.69140625,60997.359375,0,61052.18359375,61703.31640625,63304.28515625
2024-05-11 18:00:00,61083.4453125,61255.35546875,61001.69921875,0,61233.4140625,61658.76953125,63161.125
2024-05-11 19:00:00,61208.94140625,61208.94140625,61058.3359375,0,61143.11328125,61675.73046875,63272.07421875
2024-05-11 20:00:00,61119.08203125,61119.08203125,60833.30078125,0,60991.60546875,61662.88671875,63283.0390625
